"","B220","CD106","CD11b","CD11c","CD16.32","CD169","CD19","CD21.35","CD27","CD3","CD31","CD35","CD4","CD44","CD45","CD5","CD71","CD79b","CD8a","CD90","ERTR7","F4.80","IgD","IgM","Ly6C","Ly6G","MHCII","NKp46","TCR","Ter119"
"codex_852",1719.4228515625,1463.076171875,206.274154663086,1820.447265625,1663.45581054688,-1123.94494628906,692.304321289062,-35.0263137817383,366.254791259766,-1516.04602050781,2449.55249023438,401.900939941406,-220.635772705078,3174.72216796875,1909.16162109375,2.89051818847656,63.109489440918,2591.61645507812,-335.366333007812,1241.22729492188,1306.3740234375,1250.7080078125,2998.37280273438,48.3579902648926,-240.934097290039,-174.234649658203,4741.17822265625,289.108520507812,-47.9894332885742,806.302062988281
"codex_853",-609.848083496094,1343.62939453125,34.5279121398926,-307.71044921875,-484.841522216797,1.28466951847076,-537.369201660156,54.1596717834473,-142.292633056641,-103.043632507324,12.1773328781128,-55.2282104492188,-106.881134033203,455.548522949219,-737.829956054688,-142.311584472656,655.13671875,-364.201141357422,-202.168151855469,-250.696044921875,442.220062255859,-404.479705810547,-1476.00024414062,-71.9124298095703,-206.617324829102,-55.4586410522461,-415.450775146484,326.601593017578,-144.88151550293,-46.1533126831055
"codex_854",-1534.03405761719,-32.5849227905273,-857.697265625,-1469.90075683594,-1734.38830566406,-441.299224853516,-878.011779785156,108.91234588623,-1369.41796875,-1158.50476074219,-456.796173095703,-835.067687988281,-706.764282226562,1145.17749023438,-1279.88671875,-1374.33850097656,102.738502502441,-2180.8310546875,-782.248291015625,-780.859680175781,-360.548767089844,-1263.94067382812,-3206.9794921875,-1991.70080566406,-2655.00903320312,-1967.40051269531,-1216.90893554688,668.9326171875,-730.684509277344,-282.462493896484
"codex_855",-548.223999023438,1572.84631347656,84.566047668457,404.605010986328,815.982055664062,430.820709228516,627.953491210938,117.696640014648,204.509552001953,240.77214050293,183.438858032227,328.643493652344,632.090576171875,3112.79614257812,-1306.62646484375,-520.461547851562,-210.756607055664,-920.856567382812,-1310.18334960938,-255.169418334961,1551.67663574219,1108.11071777344,-887.977844238281,-105.87035369873,143.865921020508,126.92155456543,121.949584960938,280.039001464844,290.54541015625,-153.301422119141
"codex_856",410.744049072266,488.811950683594,658.486572265625,108.88151550293,2414.01245117188,-809.433837890625,-701.946716308594,21.7069034576416,-331.232177734375,-1077.4677734375,2201.26342773438,-5.75766849517822,-581.214965820312,1623.64526367188,1648.30834960938,-329.835052490234,67.9935760498047,817.869079589844,-1006.56433105469,-516.007446289062,467.233917236328,-133.931655883789,1039.69848632812,-89.31201171875,-267.844268798828,142.238632202148,1186.59899902344,374.586273193359,-942.567016601562,-244.714645385742
"codex_857",-109.913429260254,1531.99633789062,201.083404541016,1110.34521484375,1570.00939941406,-1091.03601074219,434.019165039062,-157.225646972656,240.690032958984,-1470.92602539062,6252.6103515625,104.539482116699,-1276.74890136719,1398.18957519531,1738.6259765625,-932.510375976562,38.9757232666016,3094.18334960938,-801.067077636719,914.230651855469,986.73779296875,-1072.07019042969,323.143463134766,626.088989257812,-193.583587646484,-188.539245605469,6654.21923828125,647.580444335938,55.9894027709961,-112.60083770752
"codex_858",155.345275878906,1040.04614257812,153.908676147461,853.589904785156,676.538024902344,-515.077209472656,864.909606933594,-57.5408401489258,113.012619018555,-572.24169921875,937.407653808594,242.097473144531,-232.598419189453,1490.37634277344,2094.75805664062,-307.052795410156,289.144012451172,1509.25390625,-135.518630981445,718.096984863281,626.49560546875,127.192436218262,266.728698730469,368.406127929688,-37.9393272399902,-87.7918395996094,2366.4482421875,433.980438232422,572.517822265625,93.0760345458984
"codex_859",-311.549835205078,822.285217285156,5878.376953125,398.483917236328,-500.217895507812,1023.52264404297,-244.854751586914,28.2331771850586,490.821258544922,837.681335449219,394.41650390625,320.301879882812,428.717041015625,288.740234375,525.722106933594,311.405029296875,-109.210029602051,640.244567871094,914.765869140625,1750.83239746094,207.01579284668,768.077941894531,124.21280670166,240.16911315918,766.9462890625,2758.361328125,-357.177124023438,391.075042724609,-25.9332542419434,603.166809082031
"codex_860",1204.83813476562,2998.017578125,181.016876220703,3299.1240234375,3852.28149414062,165.006378173828,893.733581542969,41.2752952575684,706.172119140625,217.249313354492,2992.08178710938,447.796142578125,-55.614933013916,9862.20703125,5001.5576171875,411.819213867188,269.883483886719,2691.82592773438,3327.88623046875,2202.9365234375,5.46318054199219,3560.78100585938,2232.21313476562,250.844940185547,274.508392333984,149.016799926758,1336.15270996094,671.204895019531,427.254577636719,698.021240234375
"codex_861",2707.28564453125,2541.71240234375,336.292999267578,1966.98767089844,1805.53625488281,-656.059326171875,1654.93823242188,126.121597290039,404.716156005859,-779.851257324219,2094.875,542.833435058594,-181.088943481445,4151.0146484375,3807.47583007812,-47.9275703430176,109.178421020508,4457.76416015625,244.833633422852,1779.98901367188,2081.21923828125,1276.84777832031,6403.59619140625,479.401306152344,-76.1170272827148,-28.5785160064697,3545.8349609375,473.003204345703,400.154449462891,204.20166015625
"codex_862",230.855407714844,2878.16455078125,156.713989257812,1323.36694335938,1574.95275878906,1103.04467773438,788.990661621094,160.096008300781,708.03955078125,923.56591796875,481.733367919922,222.509704589844,413.147918701172,1805.1103515625,-262.168548583984,-338.883544921875,274.270355224609,-681.624694824219,1098.82104492188,997.409729003906,1225.65173339844,1429.04638671875,582.057983398438,-45.3975944519043,321.032470703125,306.332183837891,-647.051208496094,645.448364257812,779.323364257812,190.280914306641
"codex_863",1729.28430175781,1102.90063476562,-146.037170410156,1316.54833984375,1235.74829101562,-683.341247558594,1253.25805664062,7.06502485275269,220.408096313477,-856.400512695312,1900.92199707031,502.549865722656,-872.263061523438,1499.24084472656,1175.25659179688,-535.408813476562,437.352935791016,1721.2705078125,110.762542724609,1303.58459472656,622.65869140625,731.86572265625,3718.50537109375,236.512130737305,-178.918075561523,-58.9501647949219,3293.99584960938,352.796783447266,102.495986938477,29.4413280487061
"codex_864",-285.215179443359,2178.19165039062,206.248458862305,1701.06872558594,8112.26513671875,754.959228515625,766.576721191406,44.1715431213379,941.588439941406,673.637390136719,4089.1435546875,271.386352539062,596.076965332031,1588.11157226562,463.133239746094,1264.87390136719,162.849822998047,457.415069580078,1552.70178222656,3665.02294921875,2015.42028808594,374.912750244141,206.272750854492,85.4440536499023,637.882080078125,195.701629638672,-226.322677612305,638.248352050781,1169.16040039062,1036.50183105469
"codex_865",1053.05187988281,2930.74853515625,89.0429229736328,2156.1083984375,2413.7119140625,1249.14074707031,2977.75366210938,76.698112487793,821.259033203125,383.638671875,1840.94079589844,784.536499023438,698.199462890625,2080.26098632812,2149.2021484375,390.453735351562,178.000457763672,3127.6103515625,1566.66943359375,2527.35815429688,669.803771972656,1442.35339355469,1679.49621582031,663.572265625,302.463256835938,175.712738037109,1038.74743652344,26.181360244751,1934.20983886719,42.2765998840332
"codex_866",946.813903808594,1587.91613769531,-28.2488441467285,1719.80029296875,814.570495605469,-137.835083007812,1314.94714355469,-10.1891651153564,1260.48083496094,978.778015136719,804.284118652344,519.274597167969,405.322113037109,1968.39172363281,3301.55004882812,973.789672851562,120.648239135742,1926.42492675781,3310.0390625,5375.04296875,467.542083740234,1110.94860839844,774.436584472656,286.395172119141,64.5480346679688,-78.6287231445312,2640.11572265625,-132.524871826172,2329.0234375,538.705932617188
"codex_867",2465.18969726562,1996.77294921875,111.840629577637,1907.74243164062,1949.02307128906,-970.672668457031,1233.27844238281,85.7013549804688,183.571166992188,-1166.82250976562,2134.23510742188,715.391845703125,-1104.94616699219,3215.09790039062,3337.140625,-608.937194824219,713.919555664062,3464.8056640625,460.216613769531,1796.48706054688,1081.80090332031,1927.21545410156,4212.2451171875,406.22802734375,-156.12467956543,-115.241165161133,4242.30615234375,363.875793457031,-284.127349853516,267.426116943359
"codex_868",-321.011047363281,1185.69201660156,-199.041580200195,195.263778686523,226.721572875977,-33.7377319335938,124.730003356934,42.4007186889648,50.4131774902344,-191.07096862793,631.772277832031,80.9111938476562,76.1177291870117,483.216217041016,-242.771697998047,-234.675369262695,-69.1438980102539,-353.181610107422,-290.236602783203,58.3470077514648,1271.49523925781,175.623596191406,-329.05615234375,-58.2648010253906,-113.487457275391,-125.947082519531,1288.884765625,302.356781005859,85.3839874267578,-41.1613121032715
"codex_869",-816.161560058594,1979.15002441406,7179.23876953125,5.15318489074707,-397.038818359375,1403.3505859375,-580.40234375,91.1492156982422,99.5797882080078,1213.57604980469,67.306526184082,288.396911621094,290.798278808594,-293.865173339844,-1123.56457519531,-883.351257324219,-72.8341751098633,-516.172546386719,-695.205078125,1073.55883789062,1328.30932617188,983.942260742188,213.307525634766,-0.764502584934235,502.355316162109,3053.62524414062,-890.067443847656,341.501068115234,-880.551879882812,23.6706199645996
"codex_870",29.5941963195801,-688.880920410156,862.199951171875,-142.721130371094,-286.625518798828,-80.4773178100586,-850.176879882812,68.8199462890625,72.9668960571289,175.210494995117,-213.65478515625,-114.758880615234,51.7468490600586,63.7579765319824,2526.15991210938,196.924438476562,564.376770019531,-225.051956176758,61.3888549804688,-312.436157226562,503.227416992188,-294.322357177734,-700.62353515625,-59.6871948242188,-53.4661064147949,-87.0487442016602,-685.339050292969,3005.208984375,-528.945373535156,468.029479980469
"codex_871",448.387817382812,3094.9345703125,160.093444824219,2266.93481445312,2121.46142578125,221.738708496094,488.115783691406,130.449630737305,1681.7939453125,1923.74560546875,2273.67236328125,571.781616210938,-36.796314239502,8512.912109375,4140.2041015625,1178.26538085938,459.319183349609,1417.9921875,2612.4755859375,1900.30456542969,2562.09350585938,2633.6162109375,567.75390625,136.39533996582,212.780548095703,123.047737121582,641.818664550781,670.653625488281,4086.12915039062,405.455322265625
"codex_872",1167.43188476562,1263.38354492188,153.655670166016,947.527526855469,1282.08386230469,223.735107421875,1216.24084472656,58.8792610168457,-294.953277587891,-635.481994628906,741.025756835938,135.613632202148,-1659.80651855469,1238.78503417969,440.948974609375,-466.2958984375,148.070877075195,2249.81689453125,432.125305175781,-1525.255859375,568.389343261719,986.853149414062,1826.52209472656,468.479766845703,-6.71525907516479,50.1616554260254,952.755187988281,165.954437255859,-750.627685546875,206.76383972168
"codex_873",208.444564819336,-2633.25439453125,8990.302734375,724.313781738281,1204.53002929688,-68.0353317260742,-277.83447265625,-50.4131813049316,473.971710205078,-59.8673439025879,408.109161376953,815.0615234375,-116.342948913574,4057.56762695312,5548.763671875,2293.02124023438,224.131469726562,4510.27734375,3221.90600585938,3750.19482421875,-1395.03247070312,-1159.09692382812,-494.486450195312,840.181823730469,1123.49633789062,5566.20849609375,1189.28125,62.7128524780273,751.957946777344,288.9775390625
"codex_874",-201.28742980957,5062.51953125,-3410.22119140625,1711.53991699219,1704.91357421875,1315.89526367188,1439.46337890625,81.5298385620117,1299.35180664062,1384.28344726562,1569.02844238281,61.1891059875488,986.030151367188,2315.22827148438,626.013427734375,1357.09155273438,111.403457641602,-1317.89880371094,2002.40002441406,1302.66687011719,2461.18530273438,3768.89453125,329.972717285156,-154.52490234375,-152.086822509766,-1936.27990722656,-269.044738769531,657.269165039062,3235.30053710938,178.436828613281
"codex_875",1342.04870605469,3983.04809570312,169.353698730469,1765.21105957031,2483.06372070312,-643.142395019531,1299.88195800781,-2.89231371879578,289.265350341797,-1163.31848144531,2253.6494140625,519.364562988281,-1460.73962402344,4535.47021484375,3018.92163085938,-394.882080078125,426.824920654297,1817.77880859375,385.766876220703,1696.14489746094,850.831848144531,1763.57702636719,-12.7122669219971,180.399108886719,-63.7321968078613,-62.3484649658203,3958.93090820312,509.516235351562,-425.580261230469,361.38525390625
"codex_876",5013.32275390625,23716.318359375,9194.9931640625,20251.44921875,21851.826171875,21407.607421875,27487.826171875,281.046325683594,16914.794921875,16590.681640625,9480.134765625,10692.0556640625,15488.244140625,-7750.96484375,1055.798828125,13295.83984375,2840.26879882812,12727.1318359375,23129.943359375,26054.171875,6602.31787109375,15392.09765625,10570.7158203125,16971.3203125,26638.298828125,17948.796875,8104.85693359375,1635.07849121094,27451.634765625,4108.2626953125
"codex_877",238.829040527344,1853.81396484375,76.2652359008789,1136.533203125,1310.33581542969,210.022979736328,-16.0920658111572,49.2946014404297,520.691772460938,221.149078369141,1121.91943359375,150.81037902832,-74.3065872192383,6013.84765625,2330.1640625,320.916381835938,-122.957847595215,526.703796386719,1085.51916503906,1229.38232421875,-730.133056640625,2016.93957519531,1500.93627929688,-29.0656909942627,174.774230957031,84.4416885375977,-200.640411376953,549.997436523438,219.01432800293,-98.5950927734375
"codex_878",322.355865478516,398.303955078125,205.30192565918,533.477600097656,-59.4053497314453,511.155670166016,332.841461181641,133.131820678711,340.339904785156,472.667663574219,99.3573303222656,15.6768579483032,851.777282714844,294.534881591797,635.756958007812,738.858520507812,854.171508789062,237.210556030273,687.528198242188,469.356781005859,1461.392578125,194.495346069336,-753.28369140625,49.7329788208008,161.608215332031,103.46858215332,-579.091064453125,382.478698730469,423.690704345703,484.182495117188
"codex_879",913.196105957031,-4.88638353347778,2078.02514648438,1864.13415527344,2664.48559570312,-226.426956176758,1836.5263671875,-108.686134338379,1353.44445800781,-225.57453918457,1089.75122070312,816.078979492188,-130.884521484375,3485.29956054688,5064.75048828125,267.897552490234,-34.1781578063965,4312.22021484375,1175.94555664062,2336.61889648438,-478.776641845703,143.76953125,64.7443542480469,800.037841796875,1652.34252929688,549.673583984375,2516.10546875,381.849975585938,1123.06579589844,-64.6659545898438
"codex_880",-58.8041572570801,683.19677734375,149.655899047852,1124.58728027344,676.15966796875,-90.3401489257812,910.752746582031,-52.3696708679199,290.028625488281,-398.117858886719,1626.74255371094,85.1862106323242,-555.026245117188,1120.53796386719,1094.53759765625,-685.793823242188,60.9270095825195,1719.74230957031,207.444061279297,817.592834472656,531.522033691406,-441.160736083984,-1166.50952148438,452.58251953125,79.3789901733398,-6.13436460494995,3681.33911132812,549.800354003906,859.618713378906,145.237258911133
"codex_881",2535.31396484375,816.778869628906,258.546997070312,1947.32482910156,1798.33996582031,-1911.65832519531,1476.74047851562,620.482360839844,235.961837768555,-2152.7880859375,2665.98779296875,1547.55297851562,-271.098663330078,2890.23315429688,3817.61572265625,-905.153991699219,-192.926254272461,6699.8916015625,-527.889831542969,1291.68029785156,1507.88208007812,-765.076904296875,3151.25634765625,1013.33264160156,-643.633239746094,-326.424041748047,8278.70703125,205.065048217773,-416.527770996094,-224.630966186523
"codex_882",453.761322021484,1315.17236328125,-18.7950992584229,1695.38549804688,870.700500488281,662.7041015625,1085.27209472656,92.6010894775391,569.697082519531,532.760620117188,823.989013671875,304.601867675781,454.328369140625,2262.73559570312,1423.48510742188,295.563140869141,126.374626159668,-120.309043884277,1000.68951416016,1112.25549316406,533.294860839844,898.231689453125,748.20166015625,-102.753723144531,1260.55920410156,-20.9250831604004,168.311050415039,489.088439941406,801.849487304688,223.571578979492
"codex_883",2223.92333984375,2189.06469726562,188.276382446289,1400.24340820312,1696.7802734375,-482.178741455078,881.063354492188,67.3283462524414,89.1821975708008,-926.893432617188,1899.73583984375,595.439331054688,-1129.08728027344,4416.86572265625,3701.15063476562,-219.235580444336,44.1831207275391,4547.4765625,407.992767333984,517.8642578125,899.139038085938,1817.73449707031,3755.86303710938,913.208618164062,-68.7399139404297,-61.8118438720703,3104.396484375,385.937103271484,-724.645324707031,307.303955078125
"codex_884",1812.60119628906,2693.73608398438,-414.453857421875,1680.87072753906,1790.65319824219,-568.124328613281,1112.10681152344,18.9561653137207,473.455352783203,-636.674377441406,1760.18530273438,398.940765380859,52.355167388916,3528.013671875,1886.38098144531,40.5232276916504,-537.868530273438,1927.2080078125,414.16943359375,1428.93249511719,-218.343109130859,1530.57775878906,2316.01806640625,193.308486938477,-132.617202758789,-83.0138092041016,3254.57250976562,-1735.32897949219,476.410369873047,420.436737060547
"codex_885",51.4454574584961,378.396362304688,86.7436676025391,1317.52734375,464.412139892578,-408.409545898438,133.53434753418,48.8436317443848,135.075286865234,-738.722473144531,1265.64294433594,301.670379638672,368.665832519531,2355.85571289062,860.542114257812,-462.733856201172,-199.202133178711,346.845977783203,334.879425048828,289.364837646484,183.457000732422,-335.471649169922,-202.48860168457,86.4774932861328,416.968597412109,-66.9318771362305,1773.98120117188,-396.572692871094,131.371643066406,334.245239257812
"codex_886",-914.322814941406,2808.47778320312,203.060485839844,2291.94750976562,2670.19750976562,132.453994750977,974.205810546875,-65.9912872314453,1630.50793457031,1929.47473144531,2386.05908203125,270.785583496094,6469.31201171875,4936.7001953125,3962.32055664062,2303.89575195312,120.173080444336,850.349670410156,1017.65618896484,7727.205078125,907.366577148438,2866.8974609375,-11.7808256149292,129.681869506836,283.483520507812,134.745544433594,968.055114746094,518.512023925781,4442.97021484375,106.644538879395
"codex_887",2231.5576171875,1513.51208496094,-46.9651031494141,1157.26196289062,1731.13098144531,42.4029541015625,1209.67211914062,90.7054977416992,522.583435058594,21.7962188720703,1183.947265625,536.91796875,71.8623046875,535.313110351562,1291.45825195312,-114.489234924316,179.587692260742,1973.71923828125,442.128540039062,1202.79931640625,530.416198730469,537.9775390625,2605.88720703125,345.882354736328,97.9556045532227,50.827278137207,1252.94519042969,-178.712310791016,847.931640625,110.141021728516
"codex_888",4979.51220703125,1177.14501953125,225.077163696289,2017.66125488281,2064.08837890625,-392.394104003906,1887.15258789062,369.504791259766,273.070770263672,-565.743347167969,1682.22534179688,1026.57836914062,549.460815429688,3297.44702148438,4070.65112304688,343.515869140625,704.523742675781,4286.24365234375,545.308776855469,1934.23718261719,1624.58459472656,920.384094238281,7075.24462890625,467.484191894531,-25.2712631225586,14.9054098129272,3180.20727539062,-85.3917846679688,503.773590087891,122.703758239746
"codex_889",-242.028045654297,582.57958984375,390.091278076172,367.674621582031,663.556884765625,271.213470458984,-743.691345214844,71.6756744384766,-214.241592407227,-47.8290100097656,839.259643554688,-42.7128944396973,-64.9192428588867,2573.7734375,2554.07397460938,53.1711006164551,554.0185546875,-246.47819519043,-336.374481201172,-976.810424804688,719.6044921875,1567.97973632812,-607.847290039062,-106.711364746094,-39.2202644348145,35.1629028320312,-704.490966796875,4539.15087890625,-835.759826660156,501.262359619141
"codex_890",132.654342651367,6075.02294921875,304.416687011719,3569.43994140625,4030.92944335938,2263.49877929688,3723.91748046875,124.183471679688,1555.12048339844,1214.68054199219,2336.22973632812,931.153015136719,1873.26440429688,3850.16674804688,944.87060546875,1027.18579101562,660.403869628906,1590.73840332031,2835.40014648438,3790.83227539062,1400.39538574219,5056.00146484375,388.775604248047,975.148254394531,1399.73840332031,823.783569335938,1395.42321777344,194.998519897461,2584.03686523438,939.782470703125
"codex_891",170.344909667969,-1403.66357421875,558.502014160156,-1821.72436523438,-1049.00036621094,-1139.03369140625,-2464.1533203125,61.7354583740234,-763.146057128906,-873.256469726562,-355.553771972656,25.7061023712158,-451.369567871094,-295.151245117188,686.046020507812,-54.7559585571289,38.2647361755371,2954.46435546875,-1833.81652832031,-1879.24133300781,-342.946502685547,-25.5869750976562,-340.179870605469,1142.37658691406,373.927337646484,613.070129394531,-235.526275634766,207.2353515625,-1477.53369140625,55.3131408691406
"codex_892",-876.144653320312,1424.89709472656,175.916976928711,2385.953125,654.823913574219,346.752136230469,885.365112304688,-89.4443435668945,1844.00305175781,1111.79895019531,1642.26647949219,213.103775024414,5027.748046875,4263.66259765625,4591.31201171875,2197.8046875,23.4198818206787,602.737854003906,2570.716796875,5513.9482421875,2154.0576171875,1073.6279296875,-366.814453125,146.031921386719,146.575042724609,115.065124511719,304.955780029297,214.568237304688,4384.87939453125,240.849685668945
"codex_893",-419.986022949219,191.085250854492,135.947296142578,792.922729492188,-479.749176025391,13.3659944534302,549.233825683594,-24.3447647094727,2011.41821289062,1529.81958007812,1333.505859375,240.456436157227,5885.73291015625,-75.4393844604492,3496.55395507812,2037.84826660156,-7.1164288520813,-119.917625427246,393.944183349609,7250.92919921875,200.280532836914,-818.640808105469,-484.553009033203,-37.4507255554199,143.846099853516,46.4168815612793,230.867782592773,475.055999755859,4110.17724609375,750.891662597656
"codex_894",1183.68322753906,232.803726196289,219.400527954102,1509.73449707031,1241.11340332031,-1974.74011230469,1113.52368164062,643.225708007812,324.383666992188,-2164.30029296875,1062.38623046875,1586.69738769531,642.094482421875,1905.90600585938,1026.7255859375,-67.8156051635742,-156.668640136719,3130.15380859375,-633.573181152344,1552.880859375,854.878662109375,-918.203674316406,212.691360473633,737.299072265625,-507.65576171875,-294.954284667969,5703.6103515625,-271.290985107422,-80.0784530639648,-184.032653808594
"codex_895",3495.08203125,5609.95654296875,18.1066665649414,5743.11181640625,5490.35595703125,2346.29907226562,6293.486328125,97.2537155151367,1469.1357421875,1186.81726074219,2758.77221679688,789.146850585938,687.089904785156,4226.2734375,4608.37158203125,-192.085586547852,212.512161254883,3406.59545898438,3187.86108398438,5009.34716796875,1673.64221191406,2823.17993164062,3527.4873046875,-609.772216796875,-1206.92541503906,-458.794586181641,2903.77416992188,510.340087890625,2788.66650390625,-12.4631681442261
"codex_896",-168.759536743164,373.870758056641,95.9356231689453,512.613220214844,452.977844238281,365.2509765625,216.854995727539,62.8972206115723,1636.36499023438,109.350914001465,761.615478515625,2.42685484886169,-1239.10632324219,626.228210449219,4697.7353515625,-1790.29760742188,320.045440673828,122.780265808105,541.023986816406,129.44841003418,558.592163085938,-283.541412353516,-816.010681152344,86.3969955444336,196.178298950195,78.9235382080078,327.555847167969,8572.517578125,129.262084960938,291.703369140625
"codex_897",2188.02124023438,3499.45825195312,-1489.29675292969,855.120483398438,1379.08129882812,-745.355102539062,73.444221496582,92.4651870727539,-110.707206726074,-779.034362792969,1734.48571777344,99.5092163085938,104.107841491699,1558.71008300781,1030.66357421875,-537.860412597656,169.474075317383,1086.55139160156,-821.20751953125,72.0587844848633,2320.20776367188,998.452880859375,4626.62451171875,-28.9017181396484,-854.193237304688,-1170.77258300781,2504.8095703125,283.427398681641,-372.82275390625,216.380416870117
"codex_898",98.51123046875,-1336.44775390625,379.141723632812,-1492.16833496094,-1769.58911132812,-1147.70690917969,-2028.73132324219,116.471481323242,-444.305450439453,-887.039123535156,-69.2206039428711,106.013740539551,-175.219635009766,-607.109130859375,-301.916168212891,64.1935653686523,217.41081237793,679.048400878906,-1359.53344726562,-1227.15661621094,-78.6245956420898,-648.616821289062,1191.99157714844,505.959503173828,434.732452392578,355.360961914062,12.6860342025757,45.9649047851562,-920.427917480469,129.002471923828
"codex_899",-628.422607421875,2270.00219726562,147.50325012207,625.08349609375,764.080017089844,3522.9404296875,109.364562988281,-129.649627685547,97.1027374267578,545.422485351562,732.102783203125,-132.49055480957,1255.81823730469,2869.07421875,279.263366699219,48.4462852478027,168.390609741211,-287.500213623047,810.498718261719,591.635192871094,572.63330078125,870.087768554688,-718.180419921875,-40.6990432739258,630.111267089844,242.93635559082,-724.058654785156,1205.04333496094,961.997375488281,167.937088012695
"codex_900",558.204528808594,2579.48901367188,135.883728027344,1342.78759765625,951.259948730469,146.867553710938,320.254760742188,75.253547668457,625.891723632812,370.853271484375,1810.32385253906,198.717300415039,1751.23986816406,3860.92358398438,2456.51293945312,896.968200683594,173.290878295898,615.216735839844,682.609008789062,1943.69152832031,2136.5361328125,1907.7548828125,1286.48474121094,142.57453918457,104.816108703613,83.6550521850586,542.645568847656,529.960144042969,812.607543945312,504.773345947266
"codex_901",476.366973876953,3182.28051757812,193.911376953125,2410.13818359375,2534.87622070312,289.785461425781,830.19970703125,28.8624858856201,352.798370361328,153.029022216797,3198.22924804688,358.480804443359,558.838684082031,10533.00390625,2061.67846679688,475.044616699219,1417.57629394531,2172.80053710938,1217.16577148438,1864.57373046875,2751.27758789062,2658.50634765625,-1683.43640136719,479.635589599609,160.377838134766,136.47932434082,500.375701904297,517.50244140625,134.065719604492,621.453552246094
"codex_902",140.842010498047,247.557052612305,131.538192749023,645.286560058594,864.445434570312,24.1463470458984,550.960632324219,17.5450572967529,179.890228271484,-107.651679992676,834.251098632812,274.682312011719,421.650329589844,307.363342285156,361.798645019531,241.318603515625,12.5132293701172,1383.69812011719,349.548889160156,509.294982910156,-410.299346923828,-76.4396209716797,-819.073852539062,255.884536743164,96.2870254516602,17.9592590332031,591.216857910156,238.734100341797,504.885589599609,569.696228027344
"codex_903",2302.501953125,2851.13037109375,128.341110229492,667.561462402344,1116.20239257812,19.5459384918213,525.639343261719,132.499649047852,111.788841247559,-382.459594726562,764.817932128906,50.8184356689453,243.386489868164,947.525939941406,1685.47082519531,-99.3995361328125,109.732353210449,1521.74011230469,-128.093597412109,439.327117919922,765.933654785156,683.040893554688,2933.80029296875,-37.5316123962402,3.76209449768066,-10.8143377304077,1573.48828125,442.835968017578,246.152648925781,186.845703125
"codex_904",746.818664550781,-310.53955078125,39.1163139343262,739.405395507812,342.515533447266,-434.209564208984,396.417816162109,234.492401123047,201.363403320312,-948.950012207031,418.621978759766,578.9853515625,-707.2255859375,-588.715759277344,-1441.74206542969,-910.270812988281,102.152267456055,356.451873779297,45.8405609130859,-1100.55126953125,752.853210449219,-1277.78601074219,-368.041534423828,105.103118896484,-58.9231796264648,-78.0333251953125,1425.8037109375,544.569946289062,-765.316528320312,-198.486923217773
"codex_905",565.922790527344,313.548156738281,121.48356628418,1092.30480957031,616.032653808594,-1127.97509765625,579.656799316406,-130.131546020508,358.609161376953,-1075.40979003906,1121.7216796875,393.580902099609,-547.417175292969,814.079528808594,1813.45385742188,-610.001708984375,0.110808961093426,1872.50561523438,-510.386749267578,951.843017578125,169.107055664062,-25.010835647583,2057.0302734375,523.624267578125,-263.556396484375,-197.958679199219,3853.1884765625,369.55322265625,394.730377197266,-219.153945922852
"codex_906",-29.7213077545166,1188.8486328125,204.425094604492,1167.21911621094,1415.99304199219,-818.384033203125,814.430541992188,-42.9860954284668,389.945098876953,-810.417602539062,1491.49035644531,429.664306640625,-343.024383544922,2238.6455078125,2249.11401367188,-246.594100952148,-114.485740661621,2590.98022460938,288.730163574219,1318.44848632812,1476.90856933594,847.592895507812,656.611083984375,493.747863769531,-42.9760551452637,-28.31174659729,3692.23901367188,523.732604980469,600.272155761719,44.2131538391113
"codex_907",844.86376953125,5013.73486328125,1241.74499511719,3157.3173828125,3716.2470703125,1081.22961425781,2308.78833007812,1.0528746843338,946.852111816406,363.729064941406,2622.525390625,781.634338378906,594.476196289062,5391.93408203125,3234.56176757812,563.28564453125,356.40283203125,3896.60791015625,2087.19409179688,3092.59106445312,1123.41943359375,4338.8046875,1904.04028320312,882.65185546875,712.72900390625,780.125244140625,1932.01098632812,726.029174804688,1051.49108886719,936.111633300781
"codex_908",1104.85754394531,2510.89111328125,-16.0605850219727,1983.69104003906,2535.68334960938,-181.358764648438,1771.86560058594,-40.8571357727051,714.3515625,-252.408981323242,1727.84899902344,460.238708496094,59.7842216491699,2231.638671875,3382.30981445312,-13.1964855194092,-56.7183113098145,1087.3310546875,1270.04504394531,2080.90209960938,558.819458007812,1514.39111328125,2649.47436523438,-38.4435043334961,-128.373153686523,-292.968505859375,3180.87060546875,397.340362548828,878.779846191406,170.046295166016
"codex_909",485.249664306641,991.225708007812,-778.908569335938,1062.69921875,1105.49914550781,539.84619140625,1441.84216308594,44.7451782226562,400.240844726562,437.289154052734,494.216125488281,183.75944519043,149.603286743164,7.04225873947144,358.426971435547,79.6988296508789,98.8366165161133,224.150253295898,669.919921875,502.335693359375,425.300689697266,206.332733154297,209.411254882812,-113.227561950684,-301.894836425781,-729.062377929688,555.2255859375,248.843780517578,921.796020507812,205.34391784668
